kind,size,size_kb,root,depth,path,nested_under,rollup_parent
support/container,4.0 KiB,4,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.apple.wallpaper/Store,/Users/yaniv/Library/Application Support/com.apple.wallpaper,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Alfred/Alfred.alfredpreferences,/Users/yaniv/Library/Application Support/Alfred,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.dp.PrivateFederatedLearning.DPMLRuntimePluginClassB,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ScreenSaver.Engine.legacyScreenSaver,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.freeform,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.settings-intents.TransferResetIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.generativeassistanttools.settingsextension.GenerativeAssistantSettingsExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Network-Settings.extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.SonicKit.diagnostics,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Mouse-Settings.extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.tgondeviceinferenceproviderservice,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iCal,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.journal,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.settings-intents.WallpaperIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PDFImporter,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.priml.PFLMLHostPlugins.SiriMASPFLCK,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AuthKit.AKDiagnosticExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DiagnosticExtensions.HomeEnergyDiagnosticExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PassKit.PaymentAuthorizationUIExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mobileslideshow.photo-picker,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ControlCenter-Settings.extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.System.set-account-picture,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.priml.PRIMLCKPreemptivePing,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.eventMetaDataExtractor.eventMetaDataExtractorPlugin,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.RAQLThumbnailExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Stickers.UserGenerated.MessagesExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.System.add-to-iphoto,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DiagnosticExtensions.PICSDiagnosticExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.settings.SecurityPrefQADirector.SecurityPrivacyIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.calendar.EventKitUIRemoteUIExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.settings-intents.mouse,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Home.HomeAppMessagesExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DiagnosticExtensions.CoreSensingDiagnosticExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.googlecode.iterm2.iTermFileProvider,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.calculator,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DiskSpaceDiagnostics.diagnosticextension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AvatarUI.AvatarPosterExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.SiriSignals.MusicAppSelectionPFLPlugin,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.weather.WeatherAppIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.BluetoothSettings,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.extensionkit.AppExtensionManagement,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ConfigurationProfiles.FollowUp,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Time-Machine-Settings.extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.FaceTime.RemotePeoplePicker,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MediaPlayer.DiagnosticExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooks.BooksThumbnail,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Photos.PhotosFileProvider,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.ca-package,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.osx-tailspin,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.weather.diagnosticextension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.SiriVideoAppIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.settings-intents.ScreenSaverIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.settings-intents.LockScreenIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.AssistantSettingsControls,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mail.MailQuickLookExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.systempreferences.KeyboardSettingsExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.transcriptBackgroundPoster.DynamicExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooks.engagementExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CloudSubscriptionFeatures.CSFFollowUpExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.TelephonyUtilities.PhoneIntentHandler,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.systempreferences.SharingSettingsIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.diagnosticextensions.osx.timemachine,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.findmy.FindMyNotificationsServiceExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Profiles-Settings.extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.intelligenceflow.IntelligenceFlowRuntime.IntelligenceFlowDiagnostics,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AskTo.AskToTestResponseUIExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.SiriContactsIntents.ContactsIntentExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.helpviewer.HelpViewer-Quicklook,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.WalletSettingsExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Users-Groups-Settings.extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.eventkit.CalendarDiagnosticExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.dp.PrivateFederatedLearning.DPMLRuntimePlugin,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.settings.PrivacySecurity.extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.HydraQLThumbnailExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MADViewServiceExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/oracle.documents.desktop.finder.integration,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Sound-Settings.extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooksX.SharingExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.zeolite.ZeoliteExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.System.set-desktop-image,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.OnDeviceAnalytics.SpeakerIdSamplingExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.StartupDisk.StartupDiskWidgetExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Focus-Settings.extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.summarization.SummarizationTool,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DEC.AppPredictionInternal.DiagnosticExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.WorkflowUI.WidgetConfigurationExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.desktopsettings.DesktopSettingsIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PeopleMessageService.LegacyMessageService,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.diagnosticextensions.osx.getmobilityinfo,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mlhost.SampleWorker,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.zeolite.ZeoliteEvalExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.intelligenceplatform.IntelligencePlatform.DiagnosticExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ClassKit.diagnosticextension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.quicklook.thumbnail.OfficeExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DiagnosticExtensions.BluetoothDiagnosticExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DiagnosticExtensions.WiFi,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.GenerativePlaygroundApp.remoteUIExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.inputmethod.TransliterationIM,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DiagnosticExtensions.StorageDESSD,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MediaMLPluginApp.MediaMLPlugin,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.SiriAppLaunchIntents.AppLaunchIntentExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.BlackPowderInferenceExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.SiriTTSService.STSDiagnostic,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.podcasts.MacPodcastsStorageExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.fskit.ftp,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.TransparencyUI.FollowUpExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AppleAccountIntents,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AskToMessagesHost.AskToExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Batteries,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wifi-settings-extension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.quicklook.thumbnail.ClippingsExtension,,false
support/container,4.0 KiB,4,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.quicklook.thumbnail.AudiovisualExtension,,false
